"SERIAL","QUESTNNR","STARTED","LASTDATA","SQ02_01","SQ02_02","SQ02_03","SQ02_04","SQ02_08","SQ02_09","SQ02_10","SQ02_13","SQ02_15","SQ02_16","SQ02_17","SQ02_20","SQ02_21","SQ02_24","SQ02_25","SQ02_21_re","SQ02_25_re","emprob","hyper","prosoc","SD44","MC01","MC05_01","MC09","MC02","MC06_01","MC10","MC03","MC07_01","MC11","MC04","MC08_01","MC12","P101","P102","P102_01","P103","P104","P105_01","P201","P202","P202_01","P203","P204","P205_01","P206","P207","P207_01","P208","P209","P210_01","P211","P212","P212_01","P213","P214","P215_01","P216","P217","P217_01","P218","P219","P220_01","PN01_01","PN01_02","PN01_03","PN01_04","PN01_05","PN01_06","PN01_07","PN01_08","PN01_09","PN02_01","PN02_02","PN02_03","PN02_04","PN02_05","PN02_06","PN02_07","PN02_08","PN02_09","aut_sat","com_sat","rel_sat","aut_dis","com_dis","rel_dis","PS01_01","PS01_02","PS01_03","PS01_04","PS01_05","PS01_06","PS01_07","PS01_08","PS01_09","PS01_10","PS01_04_re","PS01_05_re","PS01_07_re","PS01_08_re","pss","DP03_01","DP03_02","DP03_03","DP03_04","DP03_05","DP03_06","DP03_07","DP03_08","DP03_09","DP03_10","DP04_11","DP04_12","DP04_13","DP04_14","DP04_15","DP04_16","DP04_17","DP04_18","DP04_19","DP04_20","DP03_04_re","DP03_08_re","DP04_12_re","DP04_16_re","cesd","FK01_01","FK01_04","FK01_05","FK01_06","FK01_07","FK01_09","FK01_10","FK01_11","FK01_12","FK01_14","FK02_15","FK02_17","FK02_19","FK02_20","FK02_21","FK02_23","FK02_24","FK02_27","FK02_29","FK01_04_re","FK01_05_re","FK02_20_re","FK01_06_re","FK01_10_re","FK02_19_re","FK02_29_re","ST01_01","ST01_02","ST01_03","ST01_04","ST01_05","ST01_06","ST01_07","ST01_08","ST01_09","ST01_10","ST02_01","ST02_02","ST02_03","ST02_04","ST02_05","ST02_06","ST02_07","ST02_08","ST02_09","ST02_10","ST01_01_re","ST01_02_re","ST01_05_re","ST01_08_re","ST01_10_re","ST02_01_re","ST02_05_re","ST02_06_re","ST02_09_re","ST02_10_re","stai","VS01_01","VS01_02","VS01_03","VS01_04","VS01_05","VS01_06","VS01_07","VS01_02_re","vitality","LS01_01","LS01_02","LS01_03","LS01_04","LS01_05","swls","LO02_02","LO02_03","LO02_09","LO02_11","LO02_14","LO02_15","LO02_17","LO02_18","LO02_02_re","LO02_09_re","LO02_15_re","ucla","CV05_01","CV05_02","CV05_03","CV05_04","CV05_05","PT06_01","PT06_02","PT06_03","PT06_04","PT04_01","CV11_01","CV11_02","CV11_03","CV11_04","CV11_05","CV11_06","CV11_07","CV11_08","CV11_09","CV11_10","CV11_11","CV11_12","CV11_13","CV11_14","CV11_15","CV11_16","CV11_01_re","CV11_06_re","CV11_07_re","CV11_09_re","CV11_10_re","pasa_threat","pasa_chall","pasa_sc","pasa_control","pasa_pa","pasa_sa","pasa_stress"
"XukGjPGvC53h7pl","Post","2020-04-20 13:00:11","2020-04-20 17:07:45",3,1,1,3,2,3,1,1,2,3,3,3,3,3,3,1,1,5,1,10,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,4,2,1,4,2,NA,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,1,5,7,7,7,7,7,1,1,1,7,1,1,5,1,3,6.33333333333333,7,3,2.33333333333333,1,2,7,7,7,1,1,7,4,7,4,1,7,1,4,4.1,3,1,1,4,1,2,2,4,1,1,2,3,1,1,1,2,1,1,1,3,1,1,2,3,10,5,1,1,1,3,5,1,5,5,5,3,5,1,5,3,5,4,1,5,5,5,1,5,5,5,1,2,3,4,2,1,2,3,1,4,1,2,2,1,1,2,2,2,2,1,1,3,2,4,4,4,3,3,3,4,4,2.85,4,7,3,3,3,7,4,1,3.57142857142857,7,5,6,6,6,6,7,1,5,1,1,7,1,6,1,3,1,1.875,1,3,7,3,3,5,1,1,5,3,1,7,4,4,7,1,4,7,1,1,4,3,7,7,4,7,7,7,4,7,7,7,7,4,5.25,7,4.625,2.375
"8j8DWneehLugZmr","Post","2020-04-22 13:54:47","2020-04-22 14:18:06",2,2,1,NA,1,3,2,1,3,1,NA,2,3,2,2,1,2,1,5,6.66666666666667,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,7,7,7,7,7,1,7,1,1,7,7,1,1,6,4.66666666666667,7,5,5,1,2.33333333333333,1,7,2,7,1,1,4,7,7,1,1,7,4,1,3.2,1,1,1,4,4,1,4,4,1,1,4,4,1,1,2,4,1,1,1,1,1,1,1,1,10,4,1,1,2,4,5,1,5,5,5,5,3,1,1,4,5,5,4,1,5,5,5,4,5,5,5,3,4,2,1,3,2,1,1,2,3,4,1,1,1,3,1,2,1,3,2,2,1,2,4,2,1,2,4,2,3,1.85,5,5,1,3,7,7,4,3,4.28571428571429,6,6,7,7,5,6.2,1,1,7,7,7,1,1,1,7,1,7,4,1,1,1,3,7,1,5,5,1,5,7,7,7,7,7,4,2,7,7,1,7,1,1,1,7,1,1,4,6,1,7,2.5,4.75,6.75,4,3.625,5.375,-1.75
"gR4asZgGcXWCAch","Post","2020-04-20 21:12:26","2020-04-20 21:19:48",3,3,1,3,2,3,2,2,2,1,3,3,2,1,2,2,2,2,6,10,3,2,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,1,4,2,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,6,5,5,3,6,5,4,5,4,6,4,5,4,5,5,5,5.33333333333333,4.33333333333333,5,4.33333333333333,7,4,6,5,6,3,6,4,6,4,3,2,2,4,4.1,3,1,3,2,3,2,4,2,3,3,2,4,1,2,1,2,1,2,2,2,3,3,1,3,25,3,4,2,4,3,4,3,3,4,3,4,2,4,3,4,2,4,3,5,2,4,3,2,3,2,1,2,2,1,3,2,2,3,2,3,2,2,2,2,2,1,2,3,3,2,2,3,3,3,3,3,3,4,3,3,3,2.75,5,4,3,6,4,5,5,4,4.57142857142857,5,5,3,5,4,4.4,6,3,5,4,5,3,5,4,2,3,5,3.875,7,6,7,5,5,4,2,4,5,4,3,5,3,6,4,6,5,4,3,6,5,4,5,5,6,4,5,2,3,5,2,4.75,3.5,4.25,4.5,4.125,4.375,-0.25
"wHS3WOCbZuWp84Z","Post","2020-04-20 14:50:07","2020-04-20 16:10:58",3,1,2,3,2,3,1,2,1,2,3,3,3,2,2,1,2,5,1,10,3,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,1,5,4,2,NA,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,4,4,5,1,5,6,1,1,1,4,1,1,1,1,4,4.33333333333333,3.33333333333333,4.66666666666667,1,1,2,7,5,5,4,2,1,6,5,6,1,4,6,2,3,4,2,1,2,3,1,2,2,3,1,2,2,3,1,1,1,3,2,2,1,2,2,2,2,2,13,5,1,1,1,4,4,1,4,4,1,5,5,1,1,4,5,4,2,1,5,5,5,5,5,5,5,3,3,2,2,2,1,2,3,2,3,2,1,1,1,3,3,3,2,3,2,2,2,3,2,2,3,2,2,2,3,2,5,5,7,6,2,5,4,3,4.57142857142857,6,7,7,6,6,6.4,6,1,7,1,1,7,1,1,2,1,1,1.125,6,6,6,6,6,5,4,1,5,2,6,6,6,6,2,1,1,3,1,1,3,4,5,5,3,2,2,7,7,7,7,4,6.25,4.75,3.75,5.125,4.25,0.875
"l2C7gd9WUrCIJwz","Post","2020-04-24 14:20:19","2020-04-24 14:33:14",3,2,1,3,2,3,2,1,1,1,3,3,3,2,3,1,1,2,2,10,3,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,5,1,4,4,2,NA,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,6,7,6,4,6,7,7,3,1,1,6,5,2,4,5,5.66666666666667,6.33333333333333,5.66666666666667,5,2.66666666666667,1,7,6,6,6,4,2,6,6,2,2,2,4,2,2,3.5,1,1,1,4,3,3,3,2,1,4,3,3,1,1,1,3,1,3,1,2,1,3,2,2,18,4,1,1,2,3,4,2,4,4,5,4,5,2,1,4,5,3,4,2,5,5,5,4,4,4,4,2,2,3,3,2,3,4,1,4,3,3,4,2,2,2,2,4,3,3,2,3,3,3,4,2,2,3,3,2,3,3,5,4,3,5,6,5,5,4,4.71428571428571,6,6,6,6,4,5.6,5,1,5,2,2,2,6,2,3,3,6,3.125,7,7,7,7,7,5,1,1,5,3,1,7,5,4,7,1,3,5,1,1,2,3,7,4,2,4,7,7,5,7,7,7,6.25,3.5,4,6.625,3.75,2.875
"HJaxD5QNG5DNf2O","Post","2020-04-22 16:37:08","2020-04-22 16:53:25",2,3,1,2,2,3,2,2,2,1,NA,1,2,1,1,2,3,2,7,5,3,2,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,1,1,2,3,1,"04.05.2020",3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,2,2,2,4,2,4,7,6,4,5,4,5,1,2,2,2,2.66666666666667,4.33333333333333,6,2.33333333333333,3.66666666666667,1,5,5,3,1,5,2,2,7,5,5,7,6,6,5.2,2,1,1,3,2,2,3,1,1,1,2,2,1,1,2,2,1,1,1,2,2,4,3,3,16,2,3,2,1,2,2,2,4,3,3,2,3,1,1,2,4,2,2,5,3,4,5,5,4,5,1,2,1,3,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,3,4,3,3,3,3,3,3,3,3,2.6,3,4,4,3,3,3,3,4,3.28571428571429,2,2,2,4,6,3.2,7,1,5,1,5,2,1,5,1,3,6,2.875,1,1,3,7,7,4,3,1,5,3,1,7,5,2,6,1,1,4,1,1,2,2,4,7,2,2,7,7,7,7,7,6,7,4,2.5,6.5,3.25,3.25
"nBOH1XnwlBVNB9k","Post","2020-04-25 22:23:26","2020-04-25 22:36:19",3,1,1,3,1,3,1,1,2,1,3,2,2,1,2,2,2,0,3,9,3,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,5,1,1,4,2,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,5,5,5,5,6,6,1,1,1,1,7,1,1,1,6,5.33333333333333,6,6,1,1,1,1,6,4,4,1,1,7,5,1,1,4,7,1,3,2.9,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,3,5,1,1,1,3,3,1,5,3,5,3,5,1,1,3,5,3,3,1,5,5,5,5,5,5,5,4,3,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,3,3,1,2,2,2,2,2,2,2,2,2,1.45,7,1,4,6,4,5,5,7,5.42857142857143,4,4,4,5,4,4.2,7,1,7,1,1,7,1,1,1,1,1,1,1,1,7,4,5,5,1,1,5,3,7,6,6,6,1,1,1,7,7,5,5,5,1,1,5,5,1,7,7,1,3,1,4.25,5.75,5.75,2.625,5.75,-3.125
"eGlX9vRYDNMGJkP","Post","2020-04-25 14:02:29","2020-04-25 19:55:13",3,2,1,2,1,3,1,1,1,1,3,3,2,1,3,2,1,0,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,5,1,5,3,2,NA,4,1,5,4,2,NA,4,1,5,NA,NA,NA,NA,NA,NA,7,1,1,2,4,4,7,6,7,1,4,1,1,6,3,1,1,5,3.66666666666667,5.33333333333333,7,2.66666666666667,1,1,1,3,3,3,3,3,7,6,4,1,5,5,1,2,2.8,3,1,2,4,1,1,1,3,1,1,3,4,1,1,1,4,1,2,1,1,1,2,1,1,7,3,1,1,2,2,4,1,3,2,4,3,3,1,1,2,5,4,3,1,5,5,5,4,5,5,5,4,4,3,3,2,2,2,3,2,4,3,3,1,1,4,4,2,1,4,4,1,1,3,2,1,2,1,1,1,1,1.7,6,3,6,6,7,6,6,5,6,7,7,7,7,7,7,7,1,4,2,2,1,1,1,1,4,7,2.375,1,7,6,6,1,3,1,3,5,5,7,5,4,1,4,1,4,5,7,5,5,1,1,4,4,1,1,7,4,1,3,1.75,4.75,4.25,2,3.25,3.125,0.125
"u6HooQEZnryz2YC","Post","2020-04-22 22:53:07","2020-04-22 23:17:18",2,1,1,3,1,3,1,1,1,1,3,3,2,1,2,2,2,0,2,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,5,1,5,4,2,NA,5,1,1,4,2,NA,4,1,4,4,2,NA,4,1,5,7,1,1,5,7,6,7,7,7,1,1,1,1,7,2,1,1,6,5.66666666666667,7,7,1.33333333333333,1,1,1,5,1,7,4,1,6,6,1,1,1,4,2,2,1.9,1,1,1,4,1,1,1,2,1,1,2,2,1,1,1,3,1,1,1,1,1,3,3,2,6,2,1,1,3,1,4,2,2,2,5,2,2,1,1,3,4,1,4,4,5,5,5,3,4,5,2,3,4,2,1,3,2,1,3,1,4,4,1,1,1,3,4,1,1,4,3,2,1,2,2,1,1,2,1,1,2,1.35,7,1,7,7,7,7,7,7,7,5,7,7,5,6,6,7,1,2,1,1,7,1,5,1,6,1,2.125,1,1,1,5,7,5,1,1,5,3,7,7,6,7,1,1,1,6,7,2,7,6,1,7,7,5,1,7,7,1,6,1,6.75,6.75,6,3.875,6.375,-2.5
"5on1uH7S1tYZGoN","Post","2020-04-27 22:15:57","2020-04-27 22:17:40",2,2,1,2,2,3,2,2,2,3,3,2,2,2,3,2,1,5,4,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XxVsopJZnO5zz2V","Post","2020-04-24 07:59:11","2020-04-24 08:41:30",3,2,1,NA,1,3,2,1,2,NA,NA,NA,3,2,2,1,2,1.25,4,10,3,1,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,2,4,1,"Nächste Woche ",1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,4,4,4,5,4,6,5,4,2,2,4,4,2,3,4,4,4,5.33333333333333,4.33333333333333,2.66666666666667,1.66666666666667,4,5,5,3,3,5,4,4,4,2,5,5,4,4,4.3,1,1,2,3,2,2,3,1,1,1,3,2,2,1,1,2,1,1,1,2,2,4,3,3,17,3,2,2,3,2,2,4,2,2,4,4,4,4,1,1,4,1,3,4,4,4,5,3,2,2,2,3,2,3,2,2,2,2,1,2,2,3,2,1,2,2,2,3,2,2,2,2,3,3,4,3,2,3,3,3,3,2.5,4,5,2,3,4,3,3,3,3.14285714285714,4,5,5,5,5,4.8,7,3,4,1,1,6,1,4,1,4,2,2.125,4,3,6,5,6,5,3,1,5,3,4,6,4,2,6,1,3,5,1,1,2,4,6,6,2,1,4,7,5,7,7,5.75,6.5,3.25,3,6.125,3.125,3
"APIKsHUlOeMspnq","Post","2020-04-22 12:47:50","2020-04-22 13:01:37",3,1,1,3,1,3,1,1,1,1,3,3,3,1,3,1,1,0,0,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"4.5.2020",5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,6,6,6,6,6,6,1,2,1,1,6,1,1,1,6,6,6,6,1.33333333333333,1,1,4,4,2,4,3,1,4,6,1,1,4,5,4,2,2.8,1,1,1,4,1,1,1,3,1,1,2,3,3,2,1,3,1,1,1,1,1,2,2,2,7,5,1,1,1,3,4,1,5,3,5,5,5,1,1,3,5,4,3,1,5,5,5,5,5,5,5,3,3,1,1,3,1,1,3,2,3,3,1,1,1,3,3,2,1,3,2,2,2,2,2,2,2,2,2,2,3,1.65,6,1,1,6,7,7,6,7,5.71428571428571,5,4,6,7,6,5.6,6,1,4,1,1,7,4,1,2,4,1,1.875,4,4,4,6,6,5,1,1,5,3,1,6,6,6,1,1,1,6,1,1,6,6,2,4,6,6,7,7,7,7,7,4.25,6,6.25,6,5.125,6.125,-1
"a8F78uSKcUR2oUM","Post","2020-04-22 14:03:15","2020-04-22 14:23:45",3,1,1,1,1,2,1,1,3,1,3,3,3,1,2,1,2,0,3,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,7,1,7,7,1,7,1,1,1,1,3,1,1,1,7,7,1.66666666666667,5.33333333333333,1,1,1,5,4,7,4,1,1,7,4,7,1,4,7,1,4,4.1,4,1,3,2,4,1,1,4,1,1,3,3,3,4,1,4,2,3,2,2,3,1,2,1,23,5,1,1,3,1,1,1,5,1,5,1,5,2,1,3,5,4,2,1,5,5,5,3,5,4,5,2,2,3,3,1,3,1,2,3,2,2,4,1,1,2,2,3,2,2,2,3,3,4,3,3,3,3,3,3,3,2.75,5,1,1,4,7,3,5,7,4.57142857142857,3,2,5,7,3,4,1,2,5,1,7,1,7,1,7,3,7,4.375,2,4,4,5,6,3,3,4,5,2,4,6,5,7,7,1,1,6,5,2,4,1,2,2,1,7,4,7,7,3,6,4,5.25,4.25,5.25,4.625,4.75,-0.125
"Vmfqli7hlVpJCnK","Post","2020-04-18 19:07:12","2020-04-18 19:15:14",1,3,2,2,2,2,3,2,2,1,2,2,1,1,2,3,2,3,8,4,3,2,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,4,1,4,6,2,NA,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,6,6,4,5,7,4,7,6,4,1,4,4,5,6,4,6,5.66666666666667,4,7,5,5.33333333333333,2,1,6,6,3,3,6,1,2,6,3,5,5,7,6,5.1,2,1,2,2,2,3,2,2,2,4,1,3,1,1,1,3,2,3,1,2,3,3,2,2,20,1,1,1,3,3,4,2,4,4,3,4,1,2,1,5,5,4,4,5,5,5,5,3,4,4,1,2,1,3,4,2,1,4,3,4,3,2,3,1,4,2,3,4,1,2,2,3,4,3,2,2,3,3,2,3,3,2.85,5,5,4,3,3,1,4,3,3.28571428571429,3,5,5,4,3,4,7,1,1,1,1,7,1,1,1,7,1,1.75,1,3,4,7,7,5,1,3,5,3,3,7,2,2,7,1,4,7,1,1,1,2,7,7,4,4,5,7,4,7,7,6.5,7,2.75,3.75,6.75,3.25,3.5
"DBDXVHV41FNZclz","Post","2020-04-24 22:04:52","2020-04-24 23:13:27",2,1,1,3,1,3,1,1,3,1,3,2,2,1,2,2,2,0,4,8,3,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,4,1,3,4,2,NA,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,2,1,2,3,3,2,2,2,2,1,1,2,2,2,1.66666666666667,2,2,1.66666666666667,1.66666666666667,2,5,5,4,3,3,5,3,3,1,4,5,3,5,3.6,1,1,1,3,3,2,3,1,1,1,1,1,3,2,1,2,1,1,1,3,2,4,4,3,19,3,1,1,2,3,3,2,4,3,4,4,3,4,1,2,4,2,3,4,5,5,5,4,4,2,2,3,2,3,3,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,3,3,3,3,3,3,3,3,4,2.45,2,6,1,2,2,3,2,2,2,5,5,5,6,5,5.2,1,3,6,6,6,1,6,2,7,2,7,4.875,5,5,7,6,7,4,2,2,4,4,2,7,6,3,7,1,2,6,1,1,2,2,6,5,2,2,6,7,6,7,7,6.5,6.5,4,3.25,6.5,3.625,2.875
"nLLfXVSojpzPM7r","Post","2020-04-22 19:06:03","2020-04-22 19:22:03",3,1,2,3,1,3,1,1,1,1,3,3,3,1,3,1,1,1,0,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"04.05.2020",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,4,1,4,5,1,7,2,3,2,1,1,4,1,1,4,4,1,5.66666666666667,3,1.33333333333333,1.33333333333333,1,3,3,6,4,1,7,5,5,1,2,4,1,3,2.4,2,1,1,4,1,1,1,2,1,1,3,4,2,1,1,4,1,1,1,2,1,3,1,1,7,5,1,1,2,1,2,2,5,1,5,3,5,2,1,3,5,3,4,3,5,5,5,4,4,4,3,2,4,2,1,3,1,2,4,2,4,4,2,1,1,4,3,2,1,3,3,3,1,2,1,1,1,1,2,2,2,1.55,7,1,5,7,6,6,6,7,6.28571428571429,7,7,7,7,7,7,6,1,4,1,2,3,1,4,2,4,5,2.5,3,3,3,3,5,2,3,4,3,4,6,2,7,5,2,4,1,7,6,6,6,5,1,2,6,4,2,4,7,2,2,1.75,2.5,6.5,5.25,2.125,5.875,-3.75
"O0WarzyXVvXNC5v","Post","2020-04-23 17:06:49","2020-04-23 17:24:32",2,3,1,3,1,2,2,1,2,1,2,3,3,1,2,1,2,0,5,7,3,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"23.04. Notbetreuung ",1,1,4,3,1,"21.04. Notbetreuung ",1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,4,4,5,7,7,5,7,5,3,1,1,4,1,1,2,5,5.33333333333333,4.66666666666667,7,3,2.33333333333333,1,4,6,7,2,4,3,2,2,5,4,6,4,6,6,5.1,2,2,1,3,2,3,3,2,1,3,3,3,1,2,1,3,1,2,1,1,2,3,2,2,18,4,1,1,4,1,1,3,4,2,5,3,4,3,1,3,5,2,3,2,5,5,5,2,3,3,4,2,2,2,3,2,3,3,2,3,3,3,2,1,1,2,2,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2.5,4,5,4,4,5,4,4,3,4,6,6,6,7,5,6,7,1,7,1,1,7,2,1,1,1,1,1.125,1,1,4,4,6,2,4,3,3,4,5,7,3,7,4,1,4,6,4,2,5,6,2,4,4,6,3,7,4,4,6,3.25,6,4,6.25,4.625,5.125,-0.5
"YIra0w31GT6f1Wr","Post","2020-04-25 14:28:03","2020-04-25 14:39:53",3,2,2,3,1,3,2,1,1,1,3,2,2,1,2,2,2,1,4,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,5,2,3,4,2,NA,6,1,5,4,2,NA,6,1,5,4,2,NA,6,1,4,6,2,2,3,3,3,7,4,7,4,3,2,2,3,4,1,2,4,3.33333333333333,3.33333333333333,6.66666666666667,3.66666666666667,1.66666666666667,2,1,2,2,6,3,3,5,5,5,3,2,5,3,3,2.9,2,1,1,3,1,1,2,3,1,2,2,3,1,2,1,3,1,2,2,1,2,2,2,2,11,4,1,1,3,2,3,1,4,3,4,4,3,1,1,2,5,4,1,5,5,5,5,3,5,5,1,3,3,2,2,3,1,2,3,2,3,2,2,1,1,3,3,2,2,3,3,2,2,2,2,2,3,2,2,2,2,1.9,5,5,6,6,6,5,5,3,5.14285714285714,6,7,7,7,7,6.8,5,1,7,3,3,3,3,1,3,1,5,2.5,2,5,7,5,6,5,1,1,5,3,5,6,4,5,4,1,3,7,2,3,5,7,5,5,4,6,3,7,5,6,5,4.5,5.75,4.5,6.25,5.125,5.375,-0.25
"ROf2CVzGiiELj65","Post","2020-04-19 19:17:35","2020-04-19 19:41:19",3,1,1,3,1,3,1,1,2,1,3,2,2,1,2,2,2,0,3,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,6,4,6,6,4,6,2,2,2,2,4,3,2,2,6,6,4,6,2.33333333333333,2,2,2,2,3,6,4,2,5,5,2,2,2,4,3,3,2.5,2,1,1,4,1,1,2,4,1,1,2,4,1,1,1,4,1,1,1,2,1,1,1,1,4,4,1,1,2,1,4,2,4,2,4,2,4,3,1,2,5,2,4,2,5,5,5,4,4,3,4,3,3,2,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,3,3,2,2,2,2,2,2,2,2,2,2,1.55,5,2,5,5,6,5,5,6,5.28571428571429,6,6,6,6,7,6.2,6,2,5,2,2,6,3,2,2,3,2,2.25,2,5,5,3,1,5,1,2,4,3,6,5,5,3,4,2,5,5,3,3,5,4,2,4,5,5,2,6,3,5,5,3.25,5,4.5,4.25,4.125,4.375,-0.25
"QzIxkeJk9O4KGdt","Post","2020-04-22 19:08:16","2020-04-22 19:25:14",2,2,1,2,1,3,1,1,2,2,2,2,2,1,2,2,2,1,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,2,1,2,2,NA,2,2,1,3,2,NA,2,1,2,NA,NA,NA,NA,NA,NA,5,3,2,5,4,5,6,4,5,3,4,5,3,5,3,1,1,4,4.66666666666667,4.33333333333333,5.33333333333333,3.33333333333333,1.33333333333333,3.66666666666667,3,4,4,5,2,2,5,5,7,2,3,6,3,3,3.7,1,1,1,3,1,1,1,2,1,1,2,3,1,1,2,2,1,1,1,2,2,3,2,3,9,3,1,1,3,1,2,3,3,2,4,3,2,2,1,4,4,4,2,4,5,5,5,3,3,4,2,2,3,2,2,2,2,2,2,1,2,3,2,1,1,2,2,2,1,3,3,3,2,3,3,3,2,3,3,2,2,2.1,6,2,4,5,4,5,5,6,5,6,6,5,7,5,5.8,5,1,4,2,1,4,2,4,3,4,4,2.625,2,4,5,2,4,5,1,1,5,3,5,7,6,6,3,3,3,6,2,3,4,4,2,5,6,5,3,5,5,6,5,3.5,5.5,5.25,5.25,4.5,5.25,-0.75
