ID,TIMESTAMP,Extraversion,Agreeableness,Conscientiousness,EmotionalStability,Creativity
548,1328868112,3.5,6,6.5,6.5,5
548,1328878829,2.5,6,6.5,6.5,4.5
548,1328890163,4,6.5,6.5,6.5,5
548,1329127511,4,6,6,6.5,4
548,1329148839,3,5.5,6.5,6.5,4
548,1329473119,4.5,6,6.5,6.5,5.5
548,1329494726,3.5,6,6.5,6.5,5
548,1329732041,3.5,6.5,6.5,6.5,5
548,1329742837,4,6.5,6,6,5
548,1329753922,3.5,5.5,6.5,6,5
548,1329818427,3.5,6.5,6.5,6.5,5
548,1329829591,5,6.5,6.5,6.5,5
548,1329840058,3.5,6,6.5,6,4.5
548,1329905434,4,6.5,6.5,6.5,5
548,1329915630,3.5,5.5,6,6.5,6
548,1329926533,4,6.5,6,6.5,5
548,1329991316,3.5,4.5,6,6.5,5
548,1330007914,4,6,6.5,6.5,5
548,1330013472,4,6,6.5,6.5,5
548,1330078293,4,6.5,6.5,6.5,5
548,1330089494,4,6.5,6.5,6.5,5
548,1330100030,3.5,6.5,6.5,6.5,5
548,1330336840,3.5,6.5,6.5,6.5,5.5
548,1330347790,3.5,6,6,6.5,5
548,1330358565,3.5,6.5,6.5,6.5,5
548,1330423318,4,6,6.5,6,4
548,1330434414,3.5,6.5,6.5,6.5,5
548,1330444921,4,5.5,6.5,6.5,5
548,1330512347,3.5,6.5,6.5,6.5,5
548,1330531667,3.5,6.5,6.5,6.5,5
548,1330596247,3.5,6,6.5,6.5,5
548,1330617703,3,6.5,6.5,6.5,5
548,1330695962,3.5,6.5,6.5,6.5,4.5
548,1330704705,3,6.5,6.5,6.5,5
548,1330944048,3.5,6.5,6.5,6.5,5
548,1330952759,3.5,6.5,6.5,6.5,5
548,1330963781,3,6,6.5,6.5,4.5
548,1331028100,3.5,6,6.5,5,5
548,1331052817,3.5,4.5,6,5,4.5
548,1331114448,4,6,6.5,6.5,6.5
548,1331125656,3.5,6.5,6.5,6.5,5
548,1331136069,3.5,6,6.5,6.5,4.5
548,1331212053,4,6.5,6.5,6.5,4
548,1331223308,3,6.5,6.5,6.5,5
548,1331289173,3.5,6.5,6.5,6.5,5
548,1331298677,3.5,6,6.5,6.5,5
548,1331309299,3.5,6.5,6.5,6.5,5
526,1327928600,1,3.5,5.5,4,4
526,1327939294,4,1.5,4,3.5,4
526,1328017262,4,2.5,4.5,4.5,4.5
526,1328026977,4,1,4,4,4
526,1328101754,4,1.5,2,3,4
526,1328112133,2,2,2,4,4
526,1328176838,4,2.5,4,5,1.5
526,1328189849,4,3.5,6,4,4
526,1328198483,4,4,4,4,4
526,1328263219,4,2,4,2,4
526,1328274526,4,1.5,4,4,4
526,1328284971,4,3.5,4,1,4
526,1328880713,4,4,6.5,6,4
526,1328889677,3.5,5,5.5,6,4
526,1329128392,2,2.5,2,6,4
526,1329138221,5.5,4,2.5,4,4
526,1329148855,2.5,4,4,4,2.5
526,1329226165,2,2,4,5.5,4
526,1329235286,4,4,1.5,4,1.5
526,1329302121,4,4,2.5,4.5,4.5
526,1329311351,2,1.5,3.5,4,4
526,1329322848,4,4,5,4,3
526,1329393249,4,2,4,4,4
526,1329397786,4,3,3,4,4
526,1329408453,2,3,2,4,1
526,1329473381,4,4,2.5,4.5,3
526,1329485441,1,4,2,4,4
526,1329494822,2,4,3,4,4
526,1329732367,4,5,5,5.5,2.5
526,1329743127,3,4,4,4.5,3
526,1329753829,4,2.5,4,5,4
526,1329820242,4,1,4,4,4
526,1329840111,1,4,4,5,4
526,1329912602,1,4,5.5,4,3
526,1329916223,2.5,4,3,4,4
526,1329926533,2.5,4,4,4,2
526,1329992495,4,4,5.5,4,2
526,1330009493,4,2.5,6,4,2.5
526,1330012901,2,4,6,6,2
526,1330077897,2,4,6,5.5,2.5
526,1330089683,2,4,3,2.5,4
526,1330100057,2,4,6,5.5,2.5
526,1330336976,2,4,6,6,4
526,1330423595,2.5,2.5,2,2.5,2
526,1330434085,2,4,4,2,4
526,1330444975,4,5.5,5.5,3,3.5
526,1330509720,4,4,4,6,2
526,1330521032,2,4,4,6,2
526,1330531241,2,4,4,6,2
526,1330596229,2,4,4,6,2
526,1330607543,2,4,2,2.5,4
526,1330617808,2,5.5,4,6,2
526,1330941632,2.5,4,5.5,6,2.5
526,1330954116,2,4,5.5,6,2.5
526,1330963376,2.5,4,5,5.5,2
526,1331029127,2,4,6,6,2
526,1331038881,4,4,5.5,6,2.5
526,1331049888,4,5.5,5.5,5.5,2.5
526,1331125566,2.5,4,6,6,4
526,1331136125,4,4,5.5,6,3.5
526,1331205654,2.5,5.5,4,6,2
526,1331212415,4,5.5,6,6,2.5
526,1331287625,2,4,6,5.5,4
526,1331298144,2.5,4,5.5,6,2
506,1327918463,5,3.5,6,6.5,4
506,1327929952,3,5.5,6.5,2,4.5
506,1327941430,4,4,5.5,5,5.5
506,1328004827,5,4.5,6,4,4
506,1328015726,6.5,6.5,3.5,6.5,4.5
506,1328026111,3.5,3,5,3.5,2.5
506,1328093765,6,6,6,5,5.5
506,1328102168,2,5,5.5,6.5,2.5
506,1328113402,4,4,5.5,5,2.5
506,1328189127,6,6.5,5,6.5,5
506,1328198460,5.5,6.5,6,6,5.5
506,1328263246,5.5,5,6,5,5.5
506,1328274602,5,6,4,6.5,4.5
506,1328284859,1.5,4.5,6,6.5,5
506,1328528694,6,4,4,3,4.5
506,1328533228,5,4,5,6.5,4
506,1328609274,6.5,6.5,6,5.5,5
506,1328619731,2.5,5,5.5,6.5,3
506,1328630527,2,4.5,6,5,3.5
506,1328697207,4,5.5,6,6.5,4.5
506,1328707007,6,6,4,7,5
506,1328718233,5,4.5,6.5,5,6
506,1328781925,6,6,3.5,5,5
506,1328795154,6,6,5.5,6.5,4.5
506,1328804826,4.5,3,4,5,3
506,1328868577,5,6.5,5,4.5,6
506,1328881010,3.5,3.5,6.5,6.5,6
506,1328891760,3.5,4.5,7,7,6
506,1329128570,4.5,4.5,6.5,4,5.5
506,1329138644,2.5,6,5.5,4,4.5
506,1329149239,1,5,6.5,6.5,5.5
506,1329216129,6.5,5.5,7,6.5,6
506,1329226256,6,6,5.5,6.5,5.5
506,1329301652,6,5.5,6.5,7,6.5
506,1329312843,7,6.5,6,7,7
506,1329321865,1.5,5.5,6.5,4,6
506,1329388773,3.5,5,7,5,4.5
506,1329399291,3.5,5,4.5,6.5,3.5
506,1329409007,6,6.5,6.5,7,6.5
506,1329473231,4,5.5,7,4.5,5
506,1329490817,7,4.5,7,5,7
506,1329495565,5,5.5,7,4,6.5
506,1329737454,4,5.5,6,6,5
506,1329745134,5.5,5.5,6.5,6.5,5
506,1329754767,4,4.5,6.5,4,5.5
506,1329818585,3,6,6.5,5.5,5
506,1329842554,5,5,7,6.5,5.5
506,1329906706,6,5,6,6,6
506,1329916214,2.5,6,5.5,7,5
506,1329926576,6.5,6.5,4,6.5,6.5
506,1329991620,6.5,6,6,7,5.5
506,1330008130,5.5,6.5,6,6.5,5
506,1330013064,3,6,6.5,4,6.5
506,1330077863,5.5,5.5,6.5,6.5,4.5
506,1330089394,3,5.5,6.5,5,6.5
506,1330512070,4,5.5,6.5,6,4
506,1330522346,5.5,6,6.5,6,6.5
506,1330531335,6,4.5,6.5,4.5,5.5
506,1330598815,4,3,3.5,4,3.5
506,1330608651,4,5,7,5,5
506,1330619783,4.5,3,7,5.5,5.5
506,1330694910,5,6.5,7,7,5.5
506,1330704784,3,5.5,7,7,4.5
506,1330941709,2,2.5,7,4,3.5
506,1330952946,4,3.5,6.5,6,5.5
506,1330965941,4,1.5,7,4.5,4.5
506,1331029846,3,5.5,7,5.5,4
506,1331039664,3.5,5,6.5,5.5,6
506,1331057384,6.5,5,7,5,6.5
506,1331127594,6,4,6,7,5.5
506,1331136512,4.5,5.5,6.5,6,4.5
506,1331201334,5.5,5.5,6.5,5.5,4.5
506,1331211853,5,5.5,4,6.5,4
506,1331223208,5.5,4,6,5.5,4.5
506,1331289036,3.5,5.5,7,6.5,5
506,1331298081,4,6,6.5,4,6.5
506,1331308846,5.5,4,7,6.5,6
527,1327923917,4,4.5,5.5,5.5,4.5
527,1327931781,4.5,5.5,5.5,5.5,3.5
527,1327939272,4,4,5.5,5,3.5
527,1328005700,5,5.5,6.5,6.5,3.5
527,1328019986,4.5,4,6.5,3.5,3.5
527,1328026751,3.5,3.5,6,6.5,5
527,1328096372,5,5,6,5.5,6
527,1328114069,4,5,4,6,3
527,1328177605,2,4.5,6,5,3.5
527,1328275149,4.5,3,5.5,3.5,4
527,1328288978,2,4.5,6,5,3.5
527,1328871204,4.5,3.5,4.5,3.5,5
527,1328879108,5,5.5,4.5,3.5,4
527,1328891508,4,2,4.5,3,4
527,1329388417,3,4,5,4,3.5
527,1329399055,3,5,5.5,4.5,3
527,1329742881,4.5,5,6.5,5.5,4
527,1329760943,4.5,5.5,5.5,5.5,3.5
527,1329830638,3,6,5.5,6.5,3
527,1329840086,3.5,3,6,6.5,4
527,1329908974,4.5,3,6,3.5,4.5
527,1329920072,2,5,6.5,5.5,3
527,1329931602,3.5,5.5,6,6,5
527,1329992753,5,6,6.5,6.5,6
527,1330010469,2.5,3.5,5.5,3.5,3.5
527,1330078725,3.5,5,6.5,4.5,4
527,1330430499,3.5,4.5,6,5.5,4.5
527,1330435067,2,5.5,3.5,6.5,2
527,1330449091,6.5,6,6,5,5.5
527,1330520819,4,5.5,5.5,5.5,4
527,1330536451,3.5,6,5.5,4.5,4.5
527,1330597986,2.5,3.5,5.5,4.5,4
527,1330606911,2.5,5,5,5,3.5
527,1331054474,4.5,5,6,6,4
527,1331201983,5.5,5.5,5,6,6.5
527,1331213180,4,5.5,6.5,6.5,4
527,1331222515,2,5,6,6,4
527,1331287448,3.5,5.5,6,5.5,4
527,1331309057,4.5,5.5,6,6,4.5
535,1328004329,6,4,6.5,6.5,6.5
535,1328014862,5,4,6.5,6.5,6
535,1328026649,6,4,6.5,5.5,6
535,1328090901,6.5,4,6.5,6.5,7
535,1328101462,6.5,4,6,6.5,6
535,1328112406,6.5,4,6.5,6,6.5
535,1328178767,6.5,4.5,6.5,5,6.5
535,1328187643,6.5,4,6.5,5,6.5
535,1328201887,5,4,6.5,7,7
535,1328263465,4.5,4,6.5,6.5,6.5
535,1328274888,6.5,4,4,6,6.5
535,1328285466,2.5,4,6.5,6.5,5.5
535,1328523198,2,6.5,3.5,4,2
535,1328544830,5.5,4,5.5,6,4
535,1328609142,6.5,4,6.5,5,6.5
535,1328619628,6.5,4,6,6,7
535,1328630768,4.5,4,7,6.5,6.5
535,1328696232,5,4,6.5,7,6.5
535,1328706213,4.5,4,6.5,6.5,6.5
535,1328716842,6.5,4,6.5,6,6.5
535,1328781750,4,4,6.5,6,6
535,1328792576,3.5,4,6,6.5,6.5
535,1328804552,3.5,4,6.5,7,6.5
535,1328869614,2,4,6,5.5,2
535,1328879164,4.5,4,6.5,6,5
535,1328892574,6.5,4,6,6,6
535,1329127313,6,4,6.5,6.5,6.5
535,1329138709,3,4,6,6.5,6
535,1329150043,3,4,7,7,5
535,1329214157,6,4,6.5,5.5,6.5
535,1329224423,6,4,4,6,6.5
535,1329236674,3.5,4,6,6.5,6.5
535,1329301540,4,4,6.5,6.5,6.5
535,1329310979,5.5,4,6.5,6.5,6.5
535,1329386964,6.5,4,6.5,7,6.5
535,1329397464,4.5,4,6.5,6.5,6.5
535,1329472944,2,4,5.5,5.5,4
535,1329484940,1.5,4,6.5,7,2
535,1329494720,3,4,6,6.5,6.5
535,1329732247,1,5.5,5,4.5,1
535,1329742959,3,4.5,4,4,2
535,1329818850,2,4,6.5,7,6.5
535,1329832368,2.5,4,6.5,7,5.5
535,1329841864,3.5,6.5,4,3,1
535,1329915761,5.5,4,6.5,6.5,6.5
535,1330606852,6,4,6.5,6.5,4.5
535,1330617873,3.5,4.5,6.5,6.5,4.5
535,1330695495,4,4,6,6.5,6.5
535,1330705928,6.5,2.5,4,4,6
535,1330944936,6,4,7,6.5,7
535,1330952704,6.5,4,6.5,6.5,6.5
535,1331028441,3.5,4,6.5,7,7
535,1331039967,4.5,4,6.5,6.5,2.5
535,1331049705,2,4,6,4,2.5
535,1331212457,7,4,7,6.5,7
535,1331222427,6,4,6,6.5,7
535,1331290419,6,4,6,6.5,6.5
535,1331298044,4.5,4,4,6.5,6.5
535,1331314792,3.5,4,7,6,7
503,1327917732,4,4,4,4,4
503,1327933824,4.5,3.5,4,4,4
503,1327939398,3.5,3.5,4,3.5,4
503,1328004460,3,3.5,3.5,4,4.5
503,1328018947,5,4.5,3,4.5,4.5
503,1328093480,3,4.5,3,4,3
503,1328101552,3.5,4.5,4.5,5,2.5
503,1328112439,4.5,4,5.5,3,4
503,1328177049,4.5,4,5,4,4.5
503,1328188258,3.5,4,5,4,4.5
503,1328263556,3,4,3.5,3.5,3.5
503,1328274076,4.5,3.5,4,3.5,4
503,1328525452,4.5,4.5,4,2,4.5
503,1328533545,4.5,5.5,4.5,2.5,4.5
503,1328544043,4.5,4,3.5,4,2.5
503,1328619631,4.5,4,5.5,3.5,4
503,1328630437,4,4.5,4.5,2.5,3.5
503,1328696435,3,4.5,5.5,5,3.5
503,1328706033,3.5,2.5,4.5,5,2.5
503,1328716846,5.5,3,3.5,3.5,4
503,1328781654,3,4,4.5,5,5
503,1328804466,2.5,4,4,2,4.5
503,1328869866,4,3,4.5,3,4.5
503,1329127247,4.5,5,3,3,2
503,1329138054,4.5,3.5,3,3,4
503,1329150043,5.5,4.5,4,4,4
503,1329213721,3,4.5,3,4,3
503,1329224483,4.5,4.5,4.5,4.5,6
503,1329300029,4.5,4.5,3.5,3,4.5
503,1329311055,5,5.5,3.5,3,5
503,1329321744,5.5,3.5,2.5,4.5,6
503,1329387342,5,4.5,5,4.5,3.5
503,1329398085,5,4,4,4,4.5
503,1329408857,2,4,3.5,4,4.5
503,1329473036,5,5.5,3.5,4.5,5
503,1329738123,5,3.5,3.5,4,3
503,1329742831,4.5,4,2.5,5.5,4.5
503,1329753653,3.5,3.5,4.5,4,3.5
503,1329821593,4.5,4,3,5.5,5.5
503,1329829252,4.5,3.5,4,4.5,5
503,1329840093,4.5,4.5,5.5,5.5,3
503,1329904844,4,4.5,3.5,4.5,5
503,1329915690,3,5,4,3,5
503,1329926535,4,3,4.5,3.5,4
503,1330340018,3.5,3,5,5,3.5
503,1330350635,4.5,3,3.5,4,3.5
503,1330358554,3,2,3.5,3.5,4
503,1330424536,3.5,4.5,3.5,4.5,3.5
503,1330433757,2.5,4,2.5,3.5,3.5
503,1330445273,2.5,3.5,4,5,4
503,1330947204,3,4.5,4.5,5,4.5
503,1330963243,5,4,4.5,3.5,3
503,1331028270,4,4.5,2.5,4.5,3.5
503,1331049846,4.5,4.5,4,4,4
503,1331114455,4.5,3,3.5,4.5,4
503,1331125822,3.5,4,4.5,4,3
503,1331136210,4.5,3,5,3.5,4
503,1331201334,4,4.5,5,4.5,4
503,1331211656,4.5,4,4.5,3.5,5
503,1331298063,4.5,4.5,2.5,4,4
549,1327917732,3.5,5.5,5.5,7,2.5
549,1327931251,2.5,5.5,6,6,4
549,1327939432,3.5,5.5,5.5,6,2.5
549,1328004030,3,5.5,5.5,6.5,4.5
549,1328014905,4,5.5,2.5,6,4.5
549,1328028891,6.5,5.5,6.5,6,5.5
549,1328091175,3.5,4,6,6.5,4.5
549,1328102062,3.5,5.5,4,6,3.5
549,1328176865,3,5.5,5.5,6,5
549,1328189749,4,4,4.5,6,3.5
549,1328199702,3.5,5.5,6,6,4.5
549,1328263364,3.5,5.5,4.5,6,4
549,1328274725,5,5.5,5,6,4
549,1328284833,3.5,5.5,5.5,6,5
549,1328522575,3.5,4,5.5,6,5
549,1328544032,3.5,4,6.5,6,5
549,1328608924,3,5.5,5,6,4
549,1328623252,5,5.5,6,6,3
549,1328630505,3.5,5.5,6,6.5,4
549,1328697766,5,5.5,6,6,5
549,1328706225,4.5,5.5,4,6,4
549,1328716846,4.5,5.5,4.5,6,4
549,1328783871,3.5,5.5,5,6,5
549,1328868943,5,5.5,6,6,5
549,1328881150,5,5.5,4,6,4
549,1329127900,4.5,5.5,4,6,4
549,1329139104,3.5,5.5,4,6,3.5
549,1329148870,4.5,5.5,4.5,3,3
549,1329216267,5,5.5,4.5,6,5.5
549,1329227249,4.5,5.5,4.5,6,4
549,1329236694,5,3.5,4.5,6,4
549,1329302304,5.5,5.5,5.5,6,5
549,1329313275,4.5,5.5,4,6,4
549,1329322444,3.5,5.5,4.5,6,4
549,1329393624,4.5,5.5,5,6,4.5
549,1329398495,4.5,5.5,4.5,6,3.5
549,1329408207,5,5.5,5.5,4.5,3.5
549,1329474763,3.5,5.5,5.5,6,5
549,1329484844,5.5,5.5,5,6,4.5
549,1329495039,3.5,5.5,5,5.5,3.5
549,1329734103,5,5.5,5.5,6,4.5
549,1329744634,3,5.5,4,6.5,3
549,1329818531,3.5,5.5,5,6,4
549,1329840759,3.5,5.5,5.5,6.5,4
549,1329905129,5,5.5,5,5.5,4
549,1329917812,4.5,5.5,4,6,4
549,1330077826,3.5,5.5,5,6,4
549,1330336819,4,5.5,5.5,6,4
549,1330358553,3,5,5,4.5,4
549,1330426179,3.5,5.5,6,6,4.5
549,1330435006,5,5.5,4,6,4
549,1330511782,5,5.5,5.5,4.5,4
549,1330618616,5,5.5,4,6,4
549,1330942051,5.5,5.5,5.5,6,5
549,1330954396,4.5,5.5,4,6,4
549,1330963244,3.5,5.5,4.5,6,4.5
549,1331040182,4.5,5.5,5,6,4
549,1331049629,3.5,5.5,5.5,6,4.5
549,1331117456,4.5,5.5,5.5,6,4.5
549,1331208033,3.5,5.5,5,6,4.5
549,1331222872,4.5,5.5,5,5.5,4
549,1331287657,3.5,5.5,5,5.5,4
537,1327922084,4.5,5.5,5.5,5.5,5
537,1327928812,4.5,5,4.5,5.5,4.5
537,1327939567,4,5,5.5,5,4.5
537,1328004145,5.5,5.5,5.5,5.5,5
537,1328016772,5,4,5,5.5,6
537,1328025805,4.5,5,5,5.5,6
537,1328094856,5,5.5,5.5,4.5,6
537,1328101504,4,5,5,5,5
537,1328115799,5,5.5,5.5,5.5,4.5
537,1328177747,4.5,4.5,5,4,5
537,1328188211,4,4.5,4.5,5,4
537,1328263758,4,5,5.5,4.5,5
537,1328274714,4,5,5,5,4
537,1328286349,4,5,4.5,4.5,5
537,1328522896,4,5,4.5,5,4.5
537,1328533736,4.5,5.5,4,5.5,3.5
537,1328544464,4,5,5,4.5,5
537,1328611358,4,5,5.5,5,4
537,1328619962,4,5,5,5,4
537,1328631571,4.5,5.5,5,4.5,4
537,1328695708,3,5,3.5,4.5,3.5
537,1328711475,5,4,5,4,4.5
537,1328716928,5,5,5,5.5,4
537,1328782372,5.5,4.5,5.5,5,4.5
537,1328792605,4.5,5,5,5,4.5
537,1328804808,3.5,5,5.5,5.5,5
537,1328871414,6,4.5,5.5,5,6.5
537,1328879338,4,5,5,4.5,4.5
537,1328889844,4,5,5,4.5,4
537,1329127806,3.5,5.5,6,5.5,5
537,1329138412,4,5,5,5.5,4.5
537,1329149097,4,5,5,4,4.5
537,1329215380,4,5,5,5.5,4.5
537,1329225118,4.5,5,5,5.5,4
537,1329236632,5,5,5,5.5,4.5
537,1329302615,6,5.5,5.5,5.5,6.5
537,1329311198,5,5.5,5.5,6,5.5
537,1329387293,5.5,5,5.5,4.5,6.5
537,1329398094,4,5.5,5.5,5.5,5
537,1329409333,4,5,5,5.5,5
537,1329473476,3,5,5,5,3
537,1329484169,4,5,5.5,5.5,5
537,1329495062,5,5.5,5,5.5,5.5
537,1329738313,2,2.5,6,4,4
537,1329743535,3.5,5,4.5,5.5,4
537,1329756313,4.5,5,5.5,6,4
537,1329820772,5,5,5.5,5.5,5.5
537,1329833382,5.5,5.5,5.5,4.5,5
537,1329841503,4.5,4.5,5,5,5
537,1329907280,5.5,5,5.5,5.5,4.5
537,1329917729,4,5,6,5,4.5
537,1330337489,3.5,5.5,5.5,6,4
537,1330349945,5,5,5,4.5,5
537,1330359732,3,4.5,5,4.5,3
537,1330425318,3.5,4.5,5,4,4.5
537,1330434978,4,5,4.5,5,4
537,1330513425,3.5,5,5.5,5,4.5
537,1330522205,4,5,5,5,5
537,1330531862,3,4.5,5,5,4
537,1330942318,4.5,5,5.5,5,4.5
537,1330952698,4,5,5.5,6,4
537,1330964562,5,5,4.5,4.5,5
537,1331029380,4.5,5,5,5,5
537,1331039438,4.5,5.5,5,5.5,4
537,1331051599,4.5,5,5.5,5,4.5
537,1331114832,5,5,5,5.5,4.5
537,1331126784,5,4.5,5.5,6,4
537,1331139847,4.5,4.5,5.5,4.5,6
537,1331201029,5,5,5.5,5.5,5
537,1331213262,4,5,5,5.5,5
537,1331222576,6,5,5,4,5.5
528,1327917882,5.5,6,7,7,5
528,1327929107,6.5,6,6.5,6.5,6
528,1327939245,3,6,7,6.5,4
528,1328005143,3.5,6,7,7,5.5
528,1328016271,7,5.5,7,6.5,7
528,1328090947,4.5,5.5,6,6.5,4.5
528,1328101527,4.5,5.5,5.5,6,4
528,1328114948,3.5,3.5,6,4,4
528,1328177434,4,5,6,6,5
528,1328187723,3.5,5.5,4,6,4
528,1328200106,4.5,6,5,6,4
528,1328275491,4.5,5.5,5,5.5,4
528,1328284914,3.5,5.5,5.5,5,4.5
528,1328522505,3,5.5,7,7,5.5
528,1328533741,3.5,5.5,5.5,6,3.5
528,1328608857,3.5,6,4,6,4.5
528,1328623734,5,7,6.5,6.5,6
528,1328695276,3.5,5.5,7,6,5.5
528,1328707843,4,5.5,6,6.5,4
528,1328716932,5.5,5.5,5.5,6,4
528,1328782852,3,6,4.5,6,3.5
528,1328793281,5,3.5,5.5,5.5,4
528,1328804904,3.5,5.5,5.5,6,3.5
528,1328868468,3,5,4,6,3
528,1328879285,5.5,4,5.5,5.5,5
528,1329128617,5.5,5.5,7,6.5,5
528,1329138152,5.5,5.5,5.5,6,4
528,1329148984,3.5,5,6,6,4.5
528,1329213644,3.5,5.5,6,6,4
528,1329225028,5.5,5.5,7,6.5,4.5
528,1329302482,5.5,5.5,5.5,5.5,4
528,1329821387,4,4,6.5,5,4
528,1329907006,5,6,7,7,5.5
528,1329916893,4,5.5,6,5.5,4
528,1329927804,4.5,6,4.5,6,5
528,1330009426,4.5,3,6,3,4.5
528,1330079743,5,4,7,3.5,4.5
528,1330089449,4.5,2.5,7,3,4.5
528,1330104270,6,5.5,5,5,5
528,1330341453,3.5,2.5,4.5,2.5,3.5
528,1330354391,3.5,3,5,2.5,4
528,1330362769,4,2.5,5.5,4.5,4.5
528,1330426236,3.5,3,6,3,4.5
528,1330434222,4.5,4.5,4.5,4,3.5
528,1330521258,4,5.5,5.5,6,5.5
528,1330533137,4.5,4,5,4,3.5
528,1330596950,3,4.5,4.5,3.5,5
528,1330608901,4.5,4,4,4.5,4
528,1330617773,3,3.5,6,5,3.5
528,1330944414,4,2.5,6,5,4.5
528,1330952781,3,3,5.5,4,3.5
528,1330964949,3.5,3.5,6.5,3.5,5.5
528,1331032048,3.5,4.5,6,5,5
528,1331044320,4.5,4,5,4.5,4
528,1331114460,2.5,3.5,6,4.5,3.5
528,1331138505,3,4,5.5,4,4
528,1331205257,5.5,5,6.5,4.5,6
528,1331213473,3,3.5,6.5,4.5,4
528,1331224053,2.5,4.5,6,4.5,5
528,1331287374,3,5,6,5,4
528,1331303468,4.5,4,5,4.5,3.5
529,1327919624,5,6,6,6.5,4.5
529,1327933385,5,5.5,5.5,6,5
529,1327942311,3.5,3.5,4.5,4.5,4
529,1328004021,3.5,4.5,4.5,5,3.5
529,1328016736,4,5,5,5.5,4
529,1328025809,3.5,4.5,5.5,4.5,3.5
529,1328102283,4,5.5,4.5,4.5,4
529,1328112049,4,4.5,4.5,3.5,5
529,1328192663,4,5,5.5,4.5,4.5
529,1328265348,3,5,4.5,4,4
529,1328274363,4,5.5,5,4,4
529,1328706016,3.5,4.5,4.5,4,4
529,1328717214,4,3,4,3,3.5
529,1328792446,3.5,4.5,4,4.5,4
529,1328804205,3.5,4.5,4,5,3.5
529,1328871045,4.5,4.5,5,4,5
529,1328891006,4,3.5,4,3.5,3.5
529,1329128256,4,5,5,5,3.5
529,1329139078,3.5,4.5,4.5,4,4.5
529,1329149279,3.5,5,4.5,3.5,3.5
529,1329225387,4.5,3.5,4.5,4,4.5
529,1329235231,4,4.5,4.5,4,4
529,1329310842,4.5,4.5,4,5,4
529,1329732031,4.5,4.5,5,5,5
529,1329743058,3.5,4.5,5,4.5,4
529,1329753720,3,4,4.5,4,4
529,1329829321,4.5,4.5,4.5,4.5,4.5
529,1329841338,5,4.5,4.5,5,4
529,1329905485,4,4.5,4.5,5,4.5
529,1329916515,4,4.5,5,4.5,4
529,1329926513,5,4.5,4.5,5,4.5
529,1329991436,4.5,4.5,4.5,4.5,4.5
529,1330009597,3.5,4,4.5,3,4
529,1330013073,3.5,4,4.5,4,4
529,1330078215,4.5,4.5,4,3.5,4
529,1330090353,3.5,4.5,5,4.5,3.5
529,1330336821,4.5,5,4,4,5
529,1330348003,4.5,4.5,4.5,4.5,4.5
529,1330509678,4,4.5,4.5,4.5,5
529,1330520608,4.5,5,5,5,3.5
529,1330533317,4,4.5,5,4.5,4.5
529,1330606855,4,4.5,4.5,4,4.5
529,1330617803,3.5,4.5,4.5,4,4
529,1330942277,3,4,4.5,3.5,4
529,1330952431,3.5,4.5,4.5,3,4
529,1330963346,3.5,4.5,4.5,4,4.5
529,1331029748,3.5,5.5,4.5,4.5,4.5
529,1331039142,3.5,5,5,4.5,4
529,1331051251,3.5,4.5,5,5,4
529,1331205012,4.5,5,4.5,4,4.5
529,1331222635,4.5,5,4.5,5,5
529,1331289115,4.5,5,5,4.5,5
507,1327917829,2.5,6.5,6.5,5,6.5
507,1327930431,4,4,6.5,5.5,5.5
507,1327944406,2,6,6,6,6
507,1328006214,4,4,6.5,6.5,6.5
507,1328018828,4,6,6.5,6,6
507,1328027903,4,6,6,6,6
507,1328093464,3,6.5,6.5,6.5,6.5
507,1328101490,3,6.5,6.5,6.5,6.5
507,1328112442,6,6,6.5,6,6
507,1328177815,3.5,6.5,6.5,6.5,6
507,1328187646,3.5,6.5,6.5,6.5,6.5
507,1328198849,4,6.5,6.5,6.5,6.5
507,1328264024,4,6.5,6.5,6.5,6.5
507,1328274035,4,6.5,6.5,6.5,6.5
507,1328285123,4,6.5,6.5,6.5,6.5
507,1328524530,4,6.5,6.5,6.5,6.5
507,1328533388,4,6.5,6.5,6.5,6.5
507,1328544630,4,6,6,6,6
507,1328608869,4,6.5,6.5,6.5,6.5
507,1328625572,4,6,6,6,6
507,1328630670,4,6.5,6,6.5,6
507,1328702268,4,6.5,6.5,6.5,6.5
507,1328706193,4,6.5,6.5,6.5,6.5
507,1328716847,4,6.5,6.5,6.5,6.5
507,1328788557,4,6.5,6.5,6.5,6.5
507,1328793518,4,6.5,6.5,6.5,6.5
507,1328807451,4,6.5,6.5,6.5,6.5
507,1328868040,4,6.5,6.5,6.5,6.5
507,1328878843,4,6.5,6.5,6.5,6.5
507,1328889664,4,6.5,6.5,6.5,6.5
507,1329128669,4,6.5,6.5,6.5,6.5
507,1329140237,4,6.5,6.5,6.5,6.5
507,1329149312,4,6.5,6.5,6.5,6.5
507,1329213633,4,6.5,6.5,6.5,6.5
507,1329224836,4,6.5,6.5,6.5,6.5
507,1329235674,4,6.5,6.5,6.5,6.5
507,1329307941,4,6.5,6.5,6.5,6.5
507,1329311371,4,6.5,6.5,6.5,6.5
507,1329326314,4,6.5,6.5,6.5,6.5
507,1329393494,4,6.5,6.5,6.5,6.5
507,1329397460,4,6.5,6.5,6.5,6.5
507,1329408346,4,6.5,6.5,6.5,6.5
507,1329480122,4,6.5,6.5,6.5,6.5
