uid,day,COVID-1,COVID-2,COVID-3,COVID-4,COVID-5,COVID-6,COVID-7,COVID-8,COVID-9,COVID-10
e06024d216d36ef2d7cddc8a67cf77a7,20210123,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210128,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210202,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210208,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210209,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210216,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210222,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210225,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210303,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210314,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210325,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210403,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210406,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210417,2.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0
e06024d216d36ef2d7cddc8a67cf77a7,20210419,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210507,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210511,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210605,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210608,,,,,,,,,,
e06024d216d36ef2d7cddc8a67cf77a7,20210614,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200318,5.0,7.0,7.0,2.0,2.0,6.0,2.0,5.0,5.0,6.0
c703d4732f997328085fad609ecd6656,20200327,4.0,7.0,7.0,2.0,2.0,6.0,2.0,5.0,4.0,6.0
c703d4732f997328085fad609ecd6656,20200401,3.0,6.0,6.0,2.0,2.0,5.0,2.0,6.0,6.0,6.0
c703d4732f997328085fad609ecd6656,20200411,5.0,6.0,6.0,2.0,3.0,6.0,3.0,5.0,4.0,5.0
c703d4732f997328085fad609ecd6656,20200415,5.0,6.0,6.0,3.0,5.0,6.0,3.0,3.0,4.0,5.0
c703d4732f997328085fad609ecd6656,20200423,5.0,6.0,6.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0
c703d4732f997328085fad609ecd6656,20200430,5.0,4.0,4.0,2.0,2.0,5.0,3.0,5.0,3.0,5.0
c703d4732f997328085fad609ecd6656,20200504,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200512,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200516,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200518,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200525,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200530,3.0,5.0,6.0,1.0,2.0,4.0,1.0,4.0,4.0,6.0
c703d4732f997328085fad609ecd6656,20200604,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200606,2.0,5.0,5.0,2.0,2.0,3.0,1.0,4.0,4.0,5.0
c703d4732f997328085fad609ecd6656,20200608,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200613,2.0,5.0,4.0,1.0,2.0,4.0,1.0,5.0,5.0,5.0
c703d4732f997328085fad609ecd6656,20200618,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200621,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200701,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200711,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200713,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200718,3.0,6.0,6.0,3.0,3.0,4.0,1.0,5.0,4.0,6.0
c703d4732f997328085fad609ecd6656,20200720,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200725,2.0,5.0,6.0,2.0,2.0,4.0,1.0,5.0,4.0,5.0
c703d4732f997328085fad609ecd6656,20200801,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200808,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200812,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200829,2.0,6.0,5.0,1.0,2.0,5.0,2.0,4.0,4.0,5.0
c703d4732f997328085fad609ecd6656,20200830,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200905,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200906,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200915,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20200921,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201002,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201008,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201015,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201022,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201026,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201106,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201113,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201121,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201123,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201204,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201206,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201213,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201221,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20201226,2.0,7.0,6.0,2.0,2.0,3.0,2.0,4.0,3.0,5.0
c703d4732f997328085fad609ecd6656,20210102,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210105,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210114,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210116,5.0,6.0,6.0,3.0,3.0,5.0,3.0,5.0,4.0,6.0
c703d4732f997328085fad609ecd6656,20210119,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210125,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210206,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210210,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210218,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210226,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210306,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210312,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210317,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210406,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210415,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210421,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210425,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210503,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210514,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210518,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210528,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210530,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210605,,,,,,,,,,
c703d4732f997328085fad609ecd6656,20210609,,,,,,,,,,
59256b077a34f2f4ed7bbf7670e53786,20200806,,,,,,,,,,
59256b077a34f2f4ed7bbf7670e53786,20200808,4.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0
59256b077a34f2f4ed7bbf7670e53786,20200813,,,,,,,,,,
59256b077a34f2f4ed7bbf7670e53786,20200815,3.0,4.0,4.0,2.0,4.0,5.0,1.0,5.0,5.0,4.0
59256b077a34f2f4ed7bbf7670e53786,20200821,,,,,,,,,,
59256b077a34f2f4ed7bbf7670e53786,20200822,4.0,4.0,3.0,2.0,3.0,5.0,1.0,5.0,4.0,4.0
59256b077a34f2f4ed7bbf7670e53786,20200828,,,,,,,,,,
59256b077a34f2f4ed7bbf7670e53786,20200903,,,,,,,,,,
59256b077a34f2f4ed7bbf7670e53786,20200908,,,,,,,,,,
59256b077a34f2f4ed7bbf7670e53786,20200912,3.0,5.0,4.0,2.0,3.0,4.0,1.0,5.0,4.0,4.0
59256b077a34f2f4ed7bbf7670e53786,20200913,,,,,,,,,,
59256b077a34f2f4ed7bbf7670e53786,20210102,4.0,2.0,2.0,3.0,5.0,5.0,1.0,6.0,5.0,3.0
59256b077a34f2f4ed7bbf7670e53786,20210105,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20200321,5.0,5.0,6.0,3.0,3.0,6.0,1.0,6.0,6.0,5.0
d2c8a48736cfe925440115558db860ee,20200328,6.0,5.0,3.0,5.0,3.0,6.0,2.0,6.0,6.0,5.0
d2c8a48736cfe925440115558db860ee,20200403,6.0,6.0,2.0,6.0,5.0,6.0,2.0,6.0,6.0,5.0
d2c8a48736cfe925440115558db860ee,20200406,7.0,6.0,2.0,5.0,4.0,7.0,2.0,7.0,7.0,5.0
d2c8a48736cfe925440115558db860ee,20200414,7.0,7.0,1.0,6.0,5.0,6.0,1.0,6.0,6.0,4.0
d2c8a48736cfe925440115558db860ee,20200419,6.0,7.0,1.0,6.0,4.0,7.0,1.0,6.0,6.0,3.0
d2c8a48736cfe925440115558db860ee,20200430,5.0,7.0,1.0,4.0,3.0,5.0,1.0,6.0,6.0,3.0
d2c8a48736cfe925440115558db860ee,20200507,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20200509,5.0,4.0,2.0,4.0,2.0,5.0,1.0,5.0,6.0,4.0
d2c8a48736cfe925440115558db860ee,20200515,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20200516,3.0,3.0,6.0,3.0,1.0,4.0,1.0,6.0,6.0,3.0
d2c8a48736cfe925440115558db860ee,20200522,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20200523,3.0,3.0,5.0,2.0,2.0,3.0,1.0,5.0,5.0,5.0
d2c8a48736cfe925440115558db860ee,20200528,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20200530,2.0,2.0,3.0,2.0,1.0,2.0,1.0,6.0,6.0,5.0
d2c8a48736cfe925440115558db860ee,20201001,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201003,2.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,4.0
d2c8a48736cfe925440115558db860ee,20201010,2.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0
d2c8a48736cfe925440115558db860ee,20201011,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201017,2.0,2.0,2.0,2.0,2.0,3.0,1.0,6.0,6.0,4.0
d2c8a48736cfe925440115558db860ee,20201020,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201024,2.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,6.0,4.0
d2c8a48736cfe925440115558db860ee,20201029,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201031,2.0,4.0,4.0,1.0,2.0,3.0,1.0,6.0,5.0,5.0
d2c8a48736cfe925440115558db860ee,20201102,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201108,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201114,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201115,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201121,4.0,5.0,5.0,2.0,3.0,5.0,1.0,4.0,5.0,5.0
d2c8a48736cfe925440115558db860ee,20201126,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201128,4.0,3.0,4.0,2.0,4.0,6.0,1.0,5.0,5.0,5.0
d2c8a48736cfe925440115558db860ee,20201129,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201204,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201205,4.0,4.0,5.0,1.0,2.0,5.0,1.0,4.0,5.0,6.0
d2c8a48736cfe925440115558db860ee,20201210,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201212,3.0,4.0,5.0,2.0,2.0,3.0,1.0,5.0,5.0,4.0
d2c8a48736cfe925440115558db860ee,20201214,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201219,3.0,2.0,2.0,1.0,2.0,3.0,1.0,5.0,5.0,5.0
d2c8a48736cfe925440115558db860ee,20201225,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20201226,2.0,2.0,2.0,2.0,1.0,4.0,1.0,6.0,6.0,4.0
d2c8a48736cfe925440115558db860ee,20210102,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210109,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210121,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210128,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210204,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210210,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210217,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210226,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210227,3.0,7.0,7.0,4.0,2.0,2.0,1.0,6.0,7.0,4.0
d2c8a48736cfe925440115558db860ee,20210303,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210305,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210306,3.0,6.0,6.0,2.0,2.0,3.0,1.0,7.0,7.0,3.0
d2c8a48736cfe925440115558db860ee,20210310,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210313,2.0,3.0,3.0,2.0,2.0,3.0,1.0,6.0,6.0,4.0
d2c8a48736cfe925440115558db860ee,20210316,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210320,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210326,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210327,2.0,2.0,2.0,2.0,1.0,3.0,1.0,6.0,6.0,4.0
d2c8a48736cfe925440115558db860ee,20210328,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210403,2.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,6.0,4.0
d2c8a48736cfe925440115558db860ee,20210407,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210409,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210410,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210417,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,6.0,4.0
d2c8a48736cfe925440115558db860ee,20210421,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210424,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,3.0
d2c8a48736cfe925440115558db860ee,20210430,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0
d2c8a48736cfe925440115558db860ee,20210508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,5.0
d2c8a48736cfe925440115558db860ee,20210511,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210515,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210525,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210527,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210529,,,,,,,,,,
d2c8a48736cfe925440115558db860ee,20210605,,,,,,,,,,
1fff60a0795f79ab1f9432d2cb1f56ee,20200801,2.0,7.0,6.0,1.0,2.0,3.0,1.0,7.0,5.0,5.0
1fff60a0795f79ab1f9432d2cb1f56ee,20200809,,,,,,,,,,
1fff60a0795f79ab1f9432d2cb1f56ee,20200912,,,,,,,,,,
1fff60a0795f79ab1f9432d2cb1f56ee,20201012,,,,,,,,,,
1fff60a0795f79ab1f9432d2cb1f56ee,20201108,,,,,,,,,,
1fff60a0795f79ab1f9432d2cb1f56ee,20201202,,,,,,,,,,
1fff60a0795f79ab1f9432d2cb1f56ee,20201212,3.0,7.0,5.0,1.0,4.0,5.0,1.0,7.0,5.0,6.0
34ed21e64b190dc037d35ef7f646feb8,20200318,5.0,7.0,3.0,2.0,5.0,5.0,3.0,4.0,5.0,5.0
34ed21e64b190dc037d35ef7f646feb8,20200326,4.0,7.0,7.0,2.0,2.0,3.0,2.0,5.0,5.0,5.0
34ed21e64b190dc037d35ef7f646feb8,20200329,4.0,7.0,7.0,2.0,3.0,4.0,2.0,4.0,4.0,7.0
34ed21e64b190dc037d35ef7f646feb8,20200406,5.0,7.0,7.0,2.0,3.0,4.0,2.0,4.0,4.0,5.0
34ed21e64b190dc037d35ef7f646feb8,20200412,2.0,7.0,7.0,2.0,4.0,5.0,2.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20200424,3.0,7.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20200429,3.0,7.0,7.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0
34ed21e64b190dc037d35ef7f646feb8,20200506,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200509,2.0,7.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20200513,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200516,2.0,7.0,4.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20200522,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200523,1.0,5.0,5.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20200526,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200530,4.0,5.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20200531,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200606,2.0,5.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20200609,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200613,2.0,5.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20200620,2.0,6.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20200622,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200627,3.0,7.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20200630,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200720,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200724,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200725,3.0,5.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20200726,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200803,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200814,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200815,2.0,6.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20200820,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200829,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200831,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200905,3.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20200908,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200917,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200921,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20200928,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20201010,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20201014,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20201023,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20201028,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20201104,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20201108,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20201115,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20201122,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20201123,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20201128,5.0,5.0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20201130,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20201205,5.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20201212,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20201216,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20201219,5.0,6.0,6.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20201220,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20201227,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210105,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210116,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20210120,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210127,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210204,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210208,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210217,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210227,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210228,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210306,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20210309,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210324,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210327,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20210330,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210402,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210414,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210417,4.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20210424,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210502,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210509,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210521,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210528,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210529,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0
34ed21e64b190dc037d35ef7f646feb8,20210531,,,,,,,,,,
34ed21e64b190dc037d35ef7f646feb8,20210605,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0
45555d3305e255895b11695c179a98cd,20200319,4.0,5.0,5.0,1.0,2.0,3.0,3.0,4.0,5.0,4.0
45555d3305e255895b11695c179a98cd,20200425,3.0,2.0,3.0,6.0,3.0,5.0,4.0,5.0,4.0,4.0
45555d3305e255895b11695c179a98cd,20200503,7.0,4.0,5.0,6.0,3.0,3.0,3.0,5.0,4.0,4.0
45555d3305e255895b11695c179a98cd,20200509,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20200518,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20200531,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20200604,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20200703,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20200706,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20200719,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20200810,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20200817,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20200822,3.0,6.0,2.0,7.0,6.0,5.0,5.0,4.0,6.0,5.0
45555d3305e255895b11695c179a98cd,20200921,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20201109,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20201128,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20201212,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20210111,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20210223,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20210306,4.0,7.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,6.0
45555d3305e255895b11695c179a98cd,20210403,3.0,5.0,5.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0
45555d3305e255895b11695c179a98cd,20210412,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20210506,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20210515,4.0,7.0,6.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0
45555d3305e255895b11695c179a98cd,20210525,,,,,,,,,,
45555d3305e255895b11695c179a98cd,20210531,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200321,6.0,7.0,6.0,4.0,4.0,7.0,7.0,2.0,2.0,5.0
f0db9e3e8b9b5080e5752383cceb34f6,20200325,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200327,4.0,7.0,6.0,4.0,4.0,6.0,6.0,1.0,3.0,7.0
f0db9e3e8b9b5080e5752383cceb34f6,20200331,4.0,7.0,7.0,4.0,4.0,5.0,6.0,2.0,3.0,4.0
f0db9e3e8b9b5080e5752383cceb34f6,20200411,4.0,7.0,7.0,6.0,4.0,6.0,6.0,3.0,3.0,7.0
f0db9e3e8b9b5080e5752383cceb34f6,20200413,4.0,7.0,7.0,6.0,4.0,6.0,5.0,2.0,3.0,7.0
f0db9e3e8b9b5080e5752383cceb34f6,20200417,6.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,4.0,7.0
f0db9e3e8b9b5080e5752383cceb34f6,20200425,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,3.0,7.0
f0db9e3e8b9b5080e5752383cceb34f6,20200429,6.0,6.0,5.0,4.0,2.0,6.0,6.0,4.0,3.0,7.0
f0db9e3e8b9b5080e5752383cceb34f6,20200503,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200516,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200528,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200604,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200606,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200613,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200614,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200618,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200620,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200622,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200623,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200626,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200627,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200628,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200706,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200707,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200710,,,,,,,,,,
f0db9e3e8b9b5080e5752383cceb34f6,20200714,,,,,,,,,,
