""	"KANDI_ID"	"DTIME"	"opiskelu"	"reagointi"	"aika"	"AVO_1R"	"AVO_2"	"AVO_3R"	"AVO_4R"	"AVO_5"	"AVO_6R"	"AVO_7"	"AVO_8"	"AVO_9"	"AVO_10R"	"AVO_11R"	"AVO_12R"	"AVO_13R"	"AVO_14R"	"AVO_15R"	"AVO_16"	"AVO_17R"	"AVO_18R"	"TRAIT_AVOIDANCE"	"ANX_1"	"ANX_2"	"ANX_3"	"ANX_4"	"ANX_5"	"ANX_6"	"ANX_7"	"ANX_8"	"ANX_9R"	"ANX_10"	"ANX_11R"	"ANX_12"	"ANX_13"	"ANX_14"	"ANX_15"	"ANX_16"	"ANX_17"	"ANX_18"	"TRAIT_ANXIETY"	"NEUR_1"	"NEUR_2"	"NEUR_3"	"NEUR_4"	"NEUR_5R"	"NEUR_6R"	"NEUR_7R"	"NEUR_8R"	"NEUR_9R"	"TRAIT_NEUROTICISM"	"SEX"	"SES2P"	"SES1P"	"SES"	"AGE"	"aika2"
"10915"	126	59	1	-7	100.966666666791	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	101.083333333458
"10916"	126	60	1	-14	102.616666666698	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	102.850000000031
"10917"	126	61	1	-1	103.916666666511	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	103.933333333178
"10918"	126	62	1	-13	105.383333333302	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	105.599999999969
"10919"	126	63	1	-4	106.700000000186	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	106.766666666853
"10920"	126	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10921"	126	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10922"	126	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10923"	126	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10924"	126	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10925"	126	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10926"	126	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10927"	126	71	1	0	120.416666666511	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	120.416666666511
"10928"	126	72	1	0	122.450000000186	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	122.450000000186
"10929"	126	73	1	0	123.583333333489	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	123.583333333489
"10930"	126	74	1	-4	125.933333333116	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	125.999999999783
"10931"	126	75	1	0	127.350000000093	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	127.350000000093
"10932"	126	76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10933"	126	77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10934"	126	78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10935"	126	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10936"	126	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10937"	126	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10938"	126	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10939"	126	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10940"	126	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10941"	126	85	1	0	144.450000000186	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	144.450000000186
"10942"	126	86	1	-1	147.216666666791	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	147.233333333458
"10943"	126	87	1	-4	148.666666666511	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	148.733333333178
"10944"	126	88	1	-2	149.316666666884	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	149.350000000217
"10945"	126	89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10946"	126	90	1	0	152.75	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	152.75
"10947"	126	91	1	0	155.333333333489	2	4	5	4	6	1	3	2	1	2	3	2	3	6	2	2	6	5	3.27777777777778	6	5	6	6	7	3	6	5	4	2	5	3	2	2	5	1	3	4	4.16666666666667	2	4	5	1	5	3	2	4	2	3.11111111111111	0	0.666666666666667	1	0.833333333333333	21	155.333333333489
"10948"	126	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10949"	127	1	2	-1	0.600000000093132	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	0.616666666759799
"10950"	127	2	2	0	2.21666666679084	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	2.21666666679084
"10951"	127	3	2	0	4.70000000018626	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	4.70000000018626
"10952"	127	4	2	-1	5.98333333339542	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	6.00000000006209
"10953"	127	5	2	-9	7.75	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	7.9
"10954"	127	6	2	0	9.35000000009313	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	9.35000000009313
"10955"	127	7	2	-1	11.1499999999069	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	11.1666666665735
"10956"	127	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10957"	127	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10958"	127	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10959"	127	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10960"	127	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10961"	127	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10962"	127	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10963"	127	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10964"	127	16	2	-24	25.9500000001863	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	26.3500000001863
"10965"	127	17	2	-2	27.6000000000931	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	27.6333333334265
"10966"	127	18	2	-9	30.3500000000931	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	30.5000000000931
"10967"	127	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10968"	127	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10969"	127	21	2	-6	35.1166666666977	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	35.2166666666977
"10970"	127	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10971"	127	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10972"	127	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10973"	127	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10974"	127	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10975"	127	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10976"	127	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10977"	127	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10978"	127	30	2	0	51.1000000000931	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	51.1000000000931
"10979"	127	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10980"	127	32	2	-6	54.7666666666046	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	54.8666666666046
"10981"	127	33	2	-16	56.3500000000931	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	56.6166666667598
"10982"	127	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10983"	127	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10984"	127	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10985"	127	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10986"	127	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10987"	127	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10988"	127	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10989"	127	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10990"	127	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"10991"	127	43	2	-8	73.2333333333954	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	73.3666666667288
"10992"	127	44	2	0	74.4833333333954	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	74.4833333333954
"10993"	127	45	2	-15	75.7666666666046	5	7	3	5	6	1	5	2	1	5	3	3	3	6	1	1	5	3	3.61111111111111	7	6	6	6	7	2	7	7	7	2	6	5	5	7	7	4	7	1	5.5	4	4	4	4	5	5	4	4	5	4.33333333333333	0	1	1	1	20	76.0166666666046
